,ecli,drug,relevant_countries,volume,volume_type,general_volume_type,general_volume,countries_present,verdict_date,general_drug_type,semi_general_drug_type
104,ECLI:NL:RBGEL:2016:6445,mdma,"['Belgium', 'Netherlands']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Germany': ['Welbergen'], 'Poland': ['Polen']}",2016-01-12,harddrugs,amphetamines
105,ECLI:NL:RBGEL:2016:6445,pmk,['Belgium'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Germany': ['Welbergen'], 'Poland': ['Polen']}",2016-01-12,precursor,precursor
106,ECLI:NL:RBGEL:2016:6445,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Germany': ['Welbergen'], 'Poland': ['Polen']}",2016-01-12,unspecified,unspecified
107,ECLI:NL:RBGEL:2016:6445,2c-b,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Germany': ['Welbergen'], 'Poland': ['Polen']}",2016-01-12,harddrugs,psychedelics
108,ECLI:NL:RBGEL:2016:6445,metamfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Germany': ['Welbergen'], 'Poland': ['Polen']}",2016-01-12,harddrugs,amphetamines
109,ECLI:NL:RBGEL:2016:6497,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'Germany': ['Welbergen']}",2016-01-12,unspecified,unspecified
110,ECLI:NL:RBGEL:2016:6496,mdma,['Netherlands'],N/A,N/A,undefined,0,"{'Italy': ['Italië'], 'Belgium': ['België', 'Leuven']}",2016-01-12,harddrugs,amphetamines
111,ECLI:NL:RBGEL:2016:6496,pmk,[],N/A,N/A,undefined,0,"{'Italy': ['Italië'], 'Belgium': ['België', 'Leuven']}",2016-01-12,precursor,precursor
112,ECLI:NL:RBGEL:2016:6496,drugs,[],N/A,N/A,undefined,0,"{'Italy': ['Italië'], 'Belgium': ['België', 'Leuven']}",2016-01-12,unspecified,unspecified
113,ECLI:NL:RBNHO:2020:4762,cocaïne,['Netherlands'],N/A,N/A,undefined,0,"{'Aruba': ['Aruba'], 'Italy': ['Italië'], 'Spain': ['Spanje']}",2020-05-26,harddrugs,cocaine
114,ECLI:NL:RBGEL:2016:6494,mdma,"['Belgium', 'Netherlands']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'Poland': ['Polen']}",2016-01-12,harddrugs,amphetamines
115,ECLI:NL:RBGEL:2016:6494,pmk,['Belgium'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'Poland': ['Polen']}",2016-01-12,precursor,precursor
116,ECLI:NL:RBGEL:2016:6494,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'Poland': ['Polen']}",2016-01-12,unspecified,unspecified
117,ECLI:NL:RBGEL:2016:6494,2c-b,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'Poland': ['Polen']}",2016-01-12,harddrugs,psychedelics
118,ECLI:NL:RBGEL:2016:6494,metamfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'Poland': ['Polen']}",2016-01-12,harddrugs,amphetamines
119,ECLI:NL:RBGEL:2016:6494,amfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'Poland': ['Polen']}",2016-01-12,harddrugs,amphetamines
120,ECLI:NL:GHAMS:2021:3549,drugs,[],N/A,N/A,undefined,0,"{'United Kingdom': ['Engeland', 'Londen', 'Groot-Brittannië', 'Killingholme', 'Verenigd Koninkrijk!'], 'Ireland': ['Ierland']}",2021-11-17,unspecified,unspecified
121,ECLI:NL:RBNHO:2020:2746,cocaïne,[],N/A,N/A,undefined,0,"{'United States': ['Gessel'], 'Norway': ['Bergen'], 'Singapore': ['Montfort'], 'Australia': ['-3054'], 'Syria': ['Syrië']}",2020-10-04,harddrugs,cocaine
122,ECLI:NL:RBNHO:2020:2746,heroïne,[],N/A,N/A,undefined,0,"{'United States': ['Gessel'], 'Norway': ['Bergen'], 'Singapore': ['Montfort'], 'Australia': ['-3054'], 'Syria': ['Syrië']}",2020-10-04,harddrugs,heroin
123,ECLI:NL:RBNHO:2020:2746,mdma,[],N/A,N/A,undefined,0,"{'United States': ['Gessel'], 'Norway': ['Bergen'], 'Singapore': ['Montfort'], 'Australia': ['-3054'], 'Syria': ['Syrië']}",2020-10-04,harddrugs,amphetamines
124,ECLI:NL:RBNHO:2020:2747,cocaïne,[],N/A,N/A,undefined,0,"{'United States': ['Gessel'], 'Norway': ['Bergen'], 'Syria': ['Syrië']}",2020-10-04,harddrugs,cocaine
125,ECLI:NL:RBNHO:2020:2747,heroïne,[],N/A,N/A,undefined,0,"{'United States': ['Gessel'], 'Norway': ['Bergen'], 'Syria': ['Syrië']}",2020-10-04,harddrugs,heroin
126,ECLI:NL:RBNHO:2020:2747,mdma,[],N/A,N/A,undefined,0,"{'United States': ['Gessel'], 'Norway': ['Bergen'], 'Syria': ['Syrië']}",2020-10-04,harddrugs,amphetamines
127,ECLI:NL:RBNHO:2020:2748,cocaïne,[],N/A,N/A,undefined,0,"{'United States': ['Gessel'], 'Norway': ['Bergen'], 'Syria': ['Syrië']}",2020-10-04,harddrugs,cocaine
128,ECLI:NL:RBNHO:2020:2748,heroïne,[],N/A,N/A,undefined,0,"{'United States': ['Gessel'], 'Norway': ['Bergen'], 'Syria': ['Syrië']}",2020-10-04,harddrugs,heroin
129,ECLI:NL:RBNHO:2020:2748,mdma,[],N/A,N/A,undefined,0,"{'United States': ['Gessel'], 'Norway': ['Bergen'], 'Syria': ['Syrië']}",2020-10-04,harddrugs,amphetamines
130,ECLI:NL:GHSHE:2018:2676,mdma,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['Maasmechelen', 'België']}",2018-06-20,harddrugs,amphetamines
131,ECLI:NL:GHSHE:2018:2676,amfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['Maasmechelen', 'België']}",2018-06-20,harddrugs,amphetamines
132,ECLI:NL:RBGEL:2016:6468,mdma,"['Belgium', 'Netherlands']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'United Kingdom': ['A14'], 'Germany': ['Welbergen'], 'United States': ['.174'], 'Poland': ['Polen']}",2016-01-12,harddrugs,amphetamines
133,ECLI:NL:RBGEL:2016:6468,pmk,"['Belgium', 'Netherlands']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'United Kingdom': ['A14'], 'Germany': ['Welbergen'], 'United States': ['.174'], 'Poland': ['Polen']}",2016-01-12,precursor,precursor
134,ECLI:NL:RBGEL:2016:6468,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven'], 'United Kingdom': ['A14'], 'Germany': ['Welbergen'], 'United States': ['.174'], 'Poland': ['Polen']}",2016-01-12,unspecified,unspecified
135,ECLI:NL:RBGEL:2016:6495,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg']}",2016-01-12,unspecified,unspecified
136,ECLI:NL:RBGEL:2016:6495,mdma,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg']}",2016-01-12,harddrugs,amphetamines
137,ECLI:NL:RBGRO:2009:BI0982,amfetamine,['Germany'],N/A,N/A,undefined,0,{'Germany': ['Duitsland']},2009-09-04,harddrugs,amphetamines
138,ECLI:NL:RBGRO:2009:BI0982,mdma,['Germany'],N/A,N/A,undefined,0,{'Germany': ['Duitsland']},2009-09-04,harddrugs,amphetamines
139,ECLI:NL:RBGRO:2009:BI0982,cocaïne,['Germany'],N/A,N/A,undefined,0,{'Germany': ['Duitsland']},2009-09-04,harddrugs,cocaine
140,ECLI:NL:RBGRO:2009:BI0982,drugs,['Germany'],N/A,N/A,undefined,0,{'Germany': ['Duitsland']},2009-09-04,unspecified,unspecified
141,ECLI:NL:RBGRO:2009:BI0982,speed,['Germany'],N/A,N/A,undefined,0,{'Germany': ['Duitsland']},2009-09-04,harddrugs,amphetamines
142,ECLI:NL:RBGRO:2009:BI0982,xtc,['Germany'],N/A,N/A,undefined,0,{'Germany': ['Duitsland']},2009-09-04,harddrugs,amphetamines
143,ECLI:NL:RBAMS:2021:855,drugs,[],N/A,N/A,undefined,0,"{'Poland': ['Wrocław', 'Polen']}",2021-04-03,unspecified,unspecified
144,ECLI:NL:RBLIM:2013:11777,amfetamine,"['Germany', 'Spain']",20,kilo,kg,20,"{'Germany': ['Duitsland', 'Bitburg', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Spain': ['Mallorca', 'Spanje'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'United States': ['Zimberlin']}",2013-12-13,harddrugs,amphetamines
145,ECLI:NL:RBLIM:2013:11777,xtc-tabletten,['Germany'],20,kilo,kg,20,"{'Germany': ['Duitsland', 'Bitburg', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Spain': ['Mallorca', 'Spanje'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'United States': ['Zimberlin']}",2013-12-13,harddrugs,amphetamines
146,ECLI:NL:RBLIM:2013:11777,cafeïne,['Germany'],20,kilo,kg,20,"{'Germany': ['Duitsland', 'Bitburg', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Spain': ['Mallorca', 'Spanje'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'United States': ['Zimberlin']}",2013-12-13,unspecified,medicine
147,ECLI:NL:RBLIM:2013:11777,drugs,[],51609,gram,gr,51609,"{'Germany': ['Duitsland', 'Bitburg', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Spain': ['Mallorca', 'Spanje'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'United States': ['Zimberlin']}",2013-12-13,unspecified,unspecified
148,ECLI:NL:RBLIM:2013:11777,xtc,['Spain'],N/A,N/A,undefined,0,"{'Germany': ['Duitsland', 'Bitburg', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Spain': ['Mallorca', 'Spanje'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'United States': ['Zimberlin']}",2013-12-13,harddrugs,amphetamines
149,ECLI:NL:RBLIM:2013:11777,mdma,['Germany'],N/A,N/A,undefined,0,"{'Germany': ['Duitsland', 'Bitburg', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Spain': ['Mallorca', 'Spanje'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'United States': ['Zimberlin']}",2013-12-13,harddrugs,amphetamines
150,ECLI:NL:RBLIM:2013:11777,tabletten,['Germany'],N/A,N/A,undefined,0,"{'Germany': ['Duitsland', 'Bitburg', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Spain': ['Mallorca', 'Spanje'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'United States': ['Zimberlin']}",2013-12-13,unspecified,unspecified
151,ECLI:NL:RBLIM:2013:12372,amfetamine,"['Germany', 'Spain']",twintig,kilo,kg,20,"{'Germany': ['Bitburg', 'Duitsland', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,harddrugs,amphetamines
152,ECLI:NL:RBLIM:2013:12372,xtc-tabletten,['Germany'],20,kilo,kg,20,"{'Germany': ['Bitburg', 'Duitsland', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,harddrugs,amphetamines
153,ECLI:NL:RBLIM:2013:12372,cafeïne,['Germany'],20,kilo,kg,20,"{'Germany': ['Bitburg', 'Duitsland', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,unspecified,medicine
154,ECLI:NL:RBLIM:2013:12372,drugs,[],51609,gram,gr,51609,"{'Germany': ['Bitburg', 'Duitsland', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,unspecified,unspecified
155,ECLI:NL:RBLIM:2013:12372,xtc,['Spain'],N/A,N/A,undefined,0,"{'Germany': ['Bitburg', 'Duitsland', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,harddrugs,amphetamines
156,ECLI:NL:RBLIM:2013:12372,tabletten,[],N/A,N/A,undefined,0,"{'Germany': ['Bitburg', 'Duitsland', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,unspecified,unspecified
157,ECLI:NL:RBLIM:2013:12372,mdma,[],N/A,N/A,undefined,0,"{'Germany': ['Bitburg', 'Duitsland', 'Aken', 'Herzogenrath', 'Duitsland.38', 'Hagen'], 'Vietnam': ['hem”136'], 'Belgium': ['België', 'Tongeren'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,harddrugs,amphetamines
158,ECLI:NL:RBLIM:2013:12370,amfetamine,"['Germany', 'Spain']",20,kilo,kg,20,"{'Belgium': ['België', 'Venlosesteenweg', 'Tongeren'], 'Germany': ['Duitsland', 'Aken', 'Hagen'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,harddrugs,amphetamines
159,ECLI:NL:RBLIM:2013:12370,xtc-tabletten,['Germany'],20,kilo,kg,20,"{'Belgium': ['België', 'Venlosesteenweg', 'Tongeren'], 'Germany': ['Duitsland', 'Aken', 'Hagen'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,harddrugs,amphetamines
160,ECLI:NL:RBLIM:2013:12370,cafeïne,['Germany'],20,kilo,kg,20,"{'Belgium': ['België', 'Venlosesteenweg', 'Tongeren'], 'Germany': ['Duitsland', 'Aken', 'Hagen'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,unspecified,medicine
161,ECLI:NL:RBLIM:2013:12370,drugs,[],51609,gram,gr,51609,"{'Belgium': ['België', 'Venlosesteenweg', 'Tongeren'], 'Germany': ['Duitsland', 'Aken', 'Hagen'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,unspecified,unspecified
162,ECLI:NL:RBLIM:2013:12370,xtc,['Spain'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Venlosesteenweg', 'Tongeren'], 'Germany': ['Duitsland', 'Aken', 'Hagen'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,harddrugs,amphetamines
163,ECLI:NL:RBLIM:2013:12370,tabletten,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Venlosesteenweg', 'Tongeren'], 'Germany': ['Duitsland', 'Aken', 'Hagen'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,unspecified,unspecified
164,ECLI:NL:RBLIM:2013:12370,mdma,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Venlosesteenweg', 'Tongeren'], 'Germany': ['Duitsland', 'Aken', 'Hagen'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca', 'Spanje']}",2013-12-13,harddrugs,amphetamines
165,ECLI:NL:RBLIM:2013:12378,amfetamine,['Spain'],twintig,kilo,kg,20,"{'Germany': ['Aken', 'Duitsland', 'Herzogenrath', 'Hagen'], 'Czechia': ['Donov'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca'], 'Belgium': ['België']}",2013-12-13,harddrugs,amphetamines
166,ECLI:NL:RBLIM:2013:12378,xtc,['Spain'],N/A,N/A,undefined,0,"{'Germany': ['Aken', 'Duitsland', 'Herzogenrath', 'Hagen'], 'Czechia': ['Donov'], 'Dominican Republic': ['Dominicaanse Republiek'], 'Spain': ['Mallorca'], 'Belgium': ['België']}",2013-12-13,harddrugs,amphetamines
167,ECLI:NL:GHSHE:2009:BH2779,amfetamine,['Netherlands'],tien,kilogram,kg,10,"{'Germany': ['Bondsrepubliek Duitsland', 'Duitsland']}",2009-12-02,harddrugs,amphetamines
168,ECLI:NL:GHSHE:2009:BH2779,xtc-pillen,['Netherlands'],tien,kilogram,kg,10,"{'Germany': ['Bondsrepubliek Duitsland', 'Duitsland']}",2009-12-02,harddrugs,amphetamines
169,ECLI:NL:GHSHE:2009:BH2779,mdma,['Netherlands'],tien,kilogram,kg,10,"{'Germany': ['Bondsrepubliek Duitsland', 'Duitsland']}",2009-12-02,harddrugs,amphetamines
170,ECLI:NL:GHSHE:2009:BH2779,drugs,"['Germany', 'Netherlands']",N/A,N/A,undefined,0,"{'Germany': ['Bondsrepubliek Duitsland', 'Duitsland']}",2009-12-02,unspecified,unspecified
171,ECLI:NL:RBOBR:2017:3064,mdma,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België'], 'Spain': ['Spanje'], 'Morocco': ['Marokko']}",2017-02-06,harddrugs,amphetamines
172,ECLI:NL:RBOBR:2017:3064,amfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België'], 'Spain': ['Spanje'], 'Morocco': ['Marokko']}",2017-02-06,harddrugs,amphetamines
173,ECLI:NL:OGEAC:2015:17,cocaïne,[],58710,gram,gr,58710,{'Curaçao': ['Curaçao']},2015-10-30,harddrugs,cocaine
174,ECLI:NL:GHSHE:2004:AR8282,drugs,[],N/A,N/A,undefined,0,"{'France': ['Frankrijk'], 'Spain': ['Spanje'], 'Mexico': ['Dictamen']}",2004-12-22,unspecified,unspecified
175,ECLI:NL:RBZWB:2022:1523,amfetamine,[],08,liter,liter,8,"{'Belgium': ['België', 'Turnhout']}",2022-03-28,harddrugs,amphetamines
176,ECLI:NL:RBZWB:2022:1523,methanol,[],8,liter,liter,8,"{'Belgium': ['België', 'Turnhout']}",2022-03-28,precursor,precursor
177,ECLI:NL:RBZWB:2022:1523,drugs,[],8,liter,liter,8,"{'Belgium': ['België', 'Turnhout']}",2022-03-28,unspecified,unspecified
178,ECLI:NL:RBNHO:2013:10220,heroïne,"['Afghanistan', 'Netherlands']",10,kilo,kg,10,"{'Afghanistan': ['Kabul', 'Afghanistan']}",2013-10-23,harddrugs,heroin
179,ECLI:NL:RBNHO:2013:10220,drugs,"['Afghanistan', 'Netherlands']",10,kilo,kg,10,"{'Afghanistan': ['Kabul', 'Afghanistan']}",2013-10-23,unspecified,unspecified
180,ECLI:NL:OGHNAA:2010:BM7498,cocaïne,['Curaçao'],N/A,N/A,undefined,0,{'Curaçao': ['Curaçao']},2010-05-20,harddrugs,cocaine
181,ECLI:NL:OGHNAA:2010:BM7498,drugs,['Curaçao'],N/A,N/A,undefined,0,{'Curaçao': ['Curaçao']},2010-05-20,unspecified,unspecified
182,ECLI:NL:RBZWB:2022:1514,methanol,['Belgium'],08,liter,liter,8,"{'Belgium': ['België', 'Turnhout']}",2022-03-28,precursor,precursor
183,ECLI:NL:RBZWB:2022:1514,amfetamine,['Belgium'],08,liter,liter,8,"{'Belgium': ['België', 'Turnhout']}",2022-03-28,harddrugs,amphetamines
184,ECLI:NL:PHR:2020:903,apaan,"['China', 'Netherlands']",N/A,N/A,undefined,0,"{'China': ['China'], 'Hungary': ['Hongarije']}",2020-08-25,precursor,precursor
185,ECLI:NL:RBOVE:2022:1125,heroïne,[],385,kilogram,kg,385,"{'Canada': ['Canada'], 'United States': ['Eufaula'], 'Belgium': ['Zuid-', 'Antwerpen', 'België'], 'Colombia': ['Colombia'], 'South Africa': ['Zuid-Afrika'], 'Norway': ['Bergen'], 'Spain': ['Spanje']}",2022-04-26,harddrugs,heroin
186,ECLI:NL:OGHACMB:2010:BP2889,drugs,[],N/A,N/A,undefined,0,"{'Aruba': ['Aruba Curaçao Sint'], 'Curaçao': ['Curaçao'], 'Ecuador': ['Guayaquil'], 'Colombia': ['Colombia'], 'United States': ['D.C.']}",2010-12-16,unspecified,unspecified
187,ECLI:NL:RBGEL:2016:6469,mdma,"['Belgium', 'Netherlands']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Poland': ['Polen']}",2016-01-12,harddrugs,amphetamines
188,ECLI:NL:RBGEL:2016:6469,pmk,['Belgium'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Poland': ['Polen']}",2016-01-12,precursor,precursor
189,ECLI:NL:RBGEL:2016:6469,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Poland': ['Polen']}",2016-01-12,unspecified,unspecified
190,ECLI:NL:RBGEL:2016:6469,harddrugs,"['Belgium', 'Netherlands']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Poland': ['Polen']}",2016-01-12,harddrugs,unspecified
191,ECLI:NL:RBGEL:2016:6469,2c-b,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Poland': ['Polen']}",2016-01-12,harddrugs,psychedelics
192,ECLI:NL:RBGEL:2016:6469,metamfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Poland': ['Polen']}",2016-01-12,harddrugs,amphetamines
193,ECLI:NL:RBGEL:2016:6469,amfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Leuven', 'Den Berg'], 'Poland': ['Polen']}",2016-01-12,harddrugs,amphetamines
194,ECLI:NL:GHAMS:2019:5125,mdma,"['Netherlands', 'Japan']",N/A,N/A,undefined,0,"{'Japan': ['Japan'], 'United States': ['Los Angeles'], 'Ireland': ['Dublin'], 'Indonesia': ['Indonesië']}",2019-04-07,harddrugs,amphetamines
195,ECLI:NL:GHAMS:2019:5125,34-methyleendioxymethamfetamine,"['Netherlands', 'Japan']",N/A,N/A,undefined,0,"{'Japan': ['Japan'], 'United States': ['Los Angeles'], 'Ireland': ['Dublin'], 'Indonesia': ['Indonesië']}",2019-04-07,harddrugs,amphetamines
196,ECLI:NL:GHAMS:2019:5125,pillen,"['Netherlands', 'Japan']",N/A,N/A,undefined,0,"{'Japan': ['Japan'], 'United States': ['Los Angeles'], 'Ireland': ['Dublin'], 'Indonesia': ['Indonesië']}",2019-04-07,unspecified,unspecified
197,ECLI:NL:GHAMS:2019:5125,xtc-pillen,['Japan'],N/A,N/A,undefined,0,"{'Japan': ['Japan'], 'United States': ['Los Angeles'], 'Ireland': ['Dublin'], 'Indonesia': ['Indonesië']}",2019-04-07,harddrugs,amphetamines
198,ECLI:NL:RBLIM:2018:3476,cocaïne,"['Dominican Republic', 'Netherlands']",419,kg,kg,419,"{'Belgium': ['Henegouwen', 'België', 'Antwerpen', '2018 Antwerpen', 'Maaseik', 'Maasmechelen', 'maaseik', 'mechelen', 'Belgium', 'Belgica', 'Tongeren', 'Dilsen-Stokkem', 'Lokeren', 'Belgie'], 'Dominican Republic': ['Dominicaanse Republiek', 'Dominicaanse republiek', 'Santa Domingo', 'Santo Domingo', 'Dominicaanse Republiek Curaçao'], 'Ecuador': ['Ecuador', 'Equador'], 'Germany': ['Kröv', 'Duitsland'], 'Spain': ['Spanje', 'Barcelona', 'spanje'], 'Mexico': ['San Cristobal', 'Mexico'], 'Colombia': ['Colombia'], 'Suriname': ['Suriname'], 'Ireland': ['Ierland']}",2018-03-29,harddrugs,cocaine
199,ECLI:NL:OGHACMB:2013:CA0522,cocaïne,"['Curaçao', 'Netherlands', 'Belgium']",N/A,N/A,undefined,0,"{'Aruba': ['Aruba Curaçao Sint Maarten', 'Aruba'], 'Curaçao': ['Curaçao', 'Otrabanda', 'Curoil'], 'Belgium': ['Eisden'], 'Bermuda': ['Bermuda'], 'United States': ['FL.'], 'Dominican Republic': ['Dominicaanse Republiek']}",2013-05-16,harddrugs,cocaine
200,ECLI:NL:GHAMS:2011:BQ8115,cocaïne,"['Netherlands', 'Brazil', 'Finland', 'Portugal']",893930,gram,gr,893930,"{'Brazil': ['Sao Paolo', 'Brazilië', 'Paulo'], 'Portugal': ['Lissabon', 'Portugal'], 'Spain': ['Spanje'], 'Romania': ['Roemenië'], 'Nigeria': ['Lagos', 'Nigeria']}",2011-01-27,harddrugs,cocaine
201,ECLI:NL:RBAMS:2021:6892,cocaïne,[],N/A,N/A,undefined,0,{'United States': ['wv']},2021-11-26,harddrugs,cocaine
202,ECLI:NL:RBARN:2012:BW1082,cocaïne,[],100,gram,gr,100,{'United States': ['Kentucky']},2012-06-04,harddrugs,cocaine
203,ECLI:NL:OGEAC:2015:9,cocaïne,[],N/A,N/A,undefined,0,"{'Colombia': ['Colombia'], 'Curaçao': ['Curaçao', 'Montana Rey'], 'Sint Maarten': ['Sint Maarten'], 'United States': ['Santa Maria']}",2015-10-06,harddrugs,cocaine
204,ECLI:NL:OGEAC:2015:9,drugs,[],N/A,N/A,undefined,0,"{'Colombia': ['Colombia'], 'Curaçao': ['Curaçao', 'Montana Rey'], 'Sint Maarten': ['Sint Maarten'], 'United States': ['Santa Maria']}",2015-10-06,unspecified,unspecified
205,ECLI:NL:RBLIM:2021:5458,mdma,[],N/A,N/A,undefined,0,"{'Germany': ['Duitsland', 'Viersen', 'gemeente Viersen', 'Alsdorf', 'Unna'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Belgium': ['Borgloon', 'België'], 'Austria': ['Eichenerstrasse'], 'United Kingdom': ['Engeland'], 'Portugal': ['Portugal']}",2021-09-07,harddrugs,amphetamines
206,ECLI:NL:RBLIM:2021:5458,amfetamine,[],N/A,N/A,undefined,0,"{'Germany': ['Duitsland', 'Viersen', 'gemeente Viersen', 'Alsdorf', 'Unna'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Belgium': ['Borgloon', 'België'], 'Austria': ['Eichenerstrasse'], 'United Kingdom': ['Engeland'], 'Portugal': ['Portugal']}",2021-09-07,harddrugs,amphetamines
